code_module,code_presentation,id_student,id_site,date,sum_click
EEE,2014B,829,196,179,9
EEE,2014B,829,195,145,3
EEE,2014B,829,195,138,6
EEE,2014B,829,192,97,5
EEE,2014B,829,188,104,5
EEE,2014B,829,190,185,3
EEE,2014B,829,192,233,1
EEE,2014B,829,194,236,3
EEE,2013J,830,162,226,6
EEE,2013J,830,164,192,9
EEE,2013J,830,180,141,8
EEE,2013J,830,164,48,2
EEE,2013J,830,174,139,6
EEE,2013J,830,162,156,1
EEE,2013J,830,167,232,9
EEE,2013J,830,179,131,4
EEE,2013J,830,162,199,2
EEE,2013J,830,165,225,9
EEE,2013J,830,164,177,1
EEE,2013J,830,173,90,4
EEE,2013J,830,178,203,6
EEE,2013J,830,179,67,4
EEE,2013J,830,177,107,8
EEE,2013J,830,168,37,9
EEE,2013J,830,165,100,2
EEE,2013J,830,179,226,4
EEE,2013J,830,166,203,5
EEE,2013J,830,177,34,9
EEE,2013J,830,170,112,1
EEE,2013J,830,172,122,7
EEE,2013J,830,179,205,1
EEE,2013J,830,163,181,6
EEE,2013J,830,172,239,5
EEE,2013J,830,172,237,2
EEE,2013J,830,162,50,3
EEE,2013J,830,165,181,2
EEE,2013J,830,176,2,9
EEE,2013J,830,170,146,3
EEE,2013J,830,165,4,5
EEE,2013J,830,161,31,5
EEE,2013J,830,179,47,8
EEE,2013J,830,171,237,9
EEE,2013J,830,161,88,3
EEE,2013J,830,161,15,3
EEE,2013J,830,170,36,2
EEE,2013J,830,180,60,5
EEE,2013J,830,180,213,7
EEE,2013J,830,169,158,1
EEE,2013J,830,171,193,2
EEE,2013J,830,175,198,5
EEE,2013J,830,162,52,1
EEE,2013J,830,171,20,3
EEE,2013J,830,166,110,5
EEE,2013J,830,167,105,1
EEE,2013J,830,170,20,5
EEE,2013J,830,165,221,2
EEE,2013J,830,167,54,5
EEE,2013J,830,172,129,1
EEE,2013J,830,162,105,3
EEE,2013J,830,171,210,7
EEE,2013J,830,169,62,1
EEE,2013J,830,178,49,1
EEE,2013J,830,170,57,2
EEE,2013J,830,161,36,6
EEE,2013J,830,170,22,7
EEE,2013J,830,180,130,9
EEE,2013J,830,173,105,1
EEE,2013J,830,162,172,3
EEE,2013J,830,164,227,8
EEE,2013J,830,177,12,9
EEE,2013J,830,165,155,6
EEE,2013J,830,163,175,6
EEE,2013J,830,179,205,4
EEE,2013J,830,172,13,2
EEE,2013J,830,174,33,9
EEE,2013J,830,168,229,9
EEE,2013J,830,177,14,9
EEE,2013J,830,161,156,9
EEE,2013J,830,173,32,7
EEE,2013J,830,173,219,9
EEE,2013J,830,178,80,7
EEE,2013J,830,172,9,4
EEE,2013J,830,169,173,2
EEE,2013J,830,169,189,9
EEE,2013J,830,169,176,9
EEE,2013J,830,172,51,6
EEE,2013J,830,177,18,7
EEE,2013J,830,172,166,3
EEE,2013J,830,171,114,6
EEE,2013J,830,178,154,7
EEE,2013J,830,162,34,9
EEE,2013J,830,174,177,2
EEE,2013J,830,167,21,9
EEE,2013J,830,165,159,3
EEE,2013J,830,176,230,8
EEE,2013J,830,164,147,7
EEE,2013J,830,170,220,2
EEE,2013J,830,174,9,7
EEE,2013J,830,180,185,7
EEE,2013J,830,175,3,8
EEE,2013J,830,162,195,3
EEE,2013J,830,163,86,5
EEE,2013J,830,168,158,7
EEE,2013J,830,171,71,8
EEE,2013J,830,171,45,5
EEE,2013J,830,161,156,6
EEE,2013J,830,174,191,5
EEE,2013J,830,172,30,6
EEE,2013J,830,172,228,7
EEE,2013J,830,165,101,1
EEE,2013J,830,172,83,1
EEE,2013J,830,162,102,2
EEE,2013J,830,175,10,4
EEE,2013J,830,162,197,3
EEE,2013J,830,162,34,5
EEE,2013J,830,177,160,4
EEE,2013J,830,165,239,8
EEE,2013J,830,162,46,1
EEE,2013J,830,168,223,9
EEE,2013J,830,175,80,9
EEE,2013J,830,171,150,9
EEE,2013J,830,177,3,5
EEE,2013J,830,164,16,2
EEE,2013J,830,172,62,8
EEE,2013J,830,169,194,4
EEE,2013J,830,169,216,3
EEE,2013J,830,178,105,7
EEE,2013J,830,161,43,9
EEE,2013J,830,167,171,6
EEE,2013J,830,168,122,9
EEE,2013J,830,175,94,7
EEE,2013J,830,174,173,4
EEE,2013J,830,167,146,4
EEE,2013J,830,172,65,6
EEE,2013J,830,165,2,4
EEE,2013J,830,179,25,4
EEE,2013J,830,166,160,3
EEE,2013J,830,174,191,3
EEE,2013J,830,170,217,7
EEE,2013J,830,165,79,3
EEE,2013J,830,164,109,1
EEE,2013J,830,176,229,5
EEE,2013J,830,162,172,6
EEE,2013J,830,161,51,5
EEE,2013J,830,161,31,6
EEE,2013J,830,162,106,6
EEE,2013J,830,174,230,5
EEE,2013J,830,165,33,8
EEE,2013J,830,171,158,5
EEE,2013J,830,177,115,2
EEE,2013J,830,164,207,1
EEE,2013J,830,170,51,6
EEE,2013J,830,173,96,2
EEE,2013J,830,165,83,4
EEE,2013J,830,167,165,7
EEE,2013J,830,177,125,6
EEE,2013J,830,179,163,8
EEE,2013J,830,161,181,5
EEE,2013J,830,171,223,6
EEE,2013J,830,171,221,4
EEE,2013J,830,177,97,1
EEE,2013J,830,178,183,4
EEE,2013J,830,179,238,4
EEE,2013J,830,161,118,2
EEE,2013J,830,178,205,6
EEE,2013J,830,176,137,4
EEE,2013J,830,174,112,4
EEE,2013J,830,168,209,8
EEE,2013J,830,177,30,9
EEE,2013J,830,170,225,2
EEE,2013J,830,169,131,2
EEE,2013J,830,162,15,2
EEE,2013J,830,164,103,4
AAA,2013J,830,7,66,5
AAA,2013J,830,11,134,9
AAA,2013J,830,2,139,5
AAA,2013J,830,2,81,6
AAA,2013J,830,4,62,3
AAA,2013J,830,17,150,6
AAA,2013J,830,13,197,9
AAA,2013J,830,12,25,7
AAA,2013J,830,2,52,4
AAA,2013J,830,11,107,8
AAA,2013J,830,17,54,2
AAA,2013J,830,12,124,1
AAA,2013J,830,19,59,8
AAA,2013J,830,11,207,5
AAA,2013J,830,13,187,6
AAA,2013J,830,9,19,3
AAA,2013J,830,3,176,5
AAA,2013J,830,12,84,3
AAA,2013J,830,14,87,4
AAA,2013J,830,12,50,5
AAA,2013J,830,12,48,6
AAA,2013J,830,9,145,9
AAA,2013J,830,16,190,1
AAA,2013J,830,2,134,8
AAA,2013J,830,19,206,3
AAA,2013J,830,11,87,9
AAA,2013J,830,13,165,4
AAA,2013J,830,11,99,7
AAA,2013J,830,20,81,1
AAA,2013J,830,2,227,7
EEE,2013J,831,175,223,1
EEE,2013J,831,163,75,4
EEE,2013J,831,165,54,9
EEE,2013J,831,178,178,7
EEE,2013J,831,170,84,5
EEE,2013J,831,161,85,9
EEE,2013J,831,178,21,3
EEE,2013J,831,165,149,7
EEE,2013J,831,167,103,8
EEE,2013J,831,163,75,6
EEE,2013J,831,165,120,9
EEE,2013J,831,180,207,1
EEE,2013J,831,161,132,9
EEE,2013J,831,179,45,7
EEE,2013J,831,165,99,1
EEE,2013J,831,170,153,9
EEE,2013J,831,180,233,6
EEE,2013J,831,167,204,3
EEE,2013J,831,169,5,6
EEE,2013J,831,172,23,4
EEE,2013J,831,179,190,8
EEE,2013J,831,178,55,3
EEE,2013J,831,177,184,7
EEE,2013J,831,177,75,4
EEE,2013J,831,167,6,9
EEE,2013J,831,167,157,3
EEE,2013J,831,180,185,6
EEE,2013J,831,164,29,9
EEE,2013J,831,173,40,2
EEE,2013J,831,163,4,7
EEE,2013J,831,163,80,5
EEE,2013J,831,162,73,8
EEE,2013J,831,167,119,9
EEE,2013J,831,176,176,3
EEE,2013J,831,176,105,2
EEE,2013J,831,168,11,7
EEE,2013J,831,180,154,4
EEE,2013J,831,165,12,4
EEE,2013J,831,179,113,5
EEE,2013J,831,180,68,8
EEE,2013J,831,169,162,7
EEE,2013J,831,166,159,4
EEE,2013J,831,170,189,2
EEE,2013J,831,173,175,5
EEE,2013J,831,167,149,1
EEE,2013J,831,169,113,4
EEE,2013J,831,178,176,6
EEE,2013J,831,172,155,4
EEE,2013J,831,179,65,8
EEE,2013J,831,166,99,2
DDD,2013J,831,125,164,1
DDD,2013J,831,126,111,6
DDD,2013J,831,125,41,9
DDD,2013J,831,125,219,4
DDD,2013J,831,139,230,8
DDD,2013J,831,123,235,7
DDD,2013J,831,132,126,1
DDD,2013J,831,129,238,9
DDD,2013J,831,136,173,7
DDD,2013J,831,131,216,5
DDD,2013J,831,140,142,5
DDD,2013J,831,129,151,3
DDD,2013J,831,131,193,5
DDD,2013J,831,132,138,1
DDD,2013J,831,133,137,4
DDD,2013J,831,124,222,4
DDD,2013J,831,130,60,7
DDD,2013J,831,121,74,9
DDD,2013J,831,138,64,2
DDD,2013J,831,135,192,7
DDD,2013J,831,122,40,2
DDD,2013J,831,123,21,3
DDD,2013J,831,130,119,1
DDD,2013J,831,131,3,9
DDD,2013J,831,127,225,1
DDD,2013J,831,135,104,7
DDD,2013J,831,121,66,8
DDD,2013J,831,126,93,9
DDD,2013J,831,138,93,3
DDD,2013J,831,134,99,5
DDD,2013J,831,121,91,3
DDD,2013J,831,124,37,2
DDD,2013J,831,135,121,3
DDD,2013J,831,126,225,1
DDD,2013J,831,127,124,2
DDD,2013J,831,126,229,7
DDD,2013J,831,130,176,1
DDD,2013J,831,122,138,8
DDD,2013J,831,122,54,5
DDD,2013J,831,137,122,3
DDD,2013J,831,138,32,2
DDD,2013J,831,134,70,8
DDD,2013J,831,128,196,7
DDD,2013J,831,121,220,1
DDD,2013J,831,126,134,8
DDD,2013J,831,121,13,9
DDD,2013J,831,123,111,1
DDD,2013J,831,128,77,7
DDD,2013J,831,138,166,2
DDD,2013J,831,135,130,6
DDD,2013J,831,134,145,7
DDD,2013J,831,121,150,7
DDD,2013J,831,129,129,8
DDD,2013J,831,126,220,9
DDD,2013J,831,133,196,3
DDD,2013J,831,130,227,2
DDD,2013J,831,138,125,6
DDD,2013J,831,138,236,3
DDD,2013J,831,125,82,1
DDD,2013J,831,133,172,9
DDD,2013J,831,126,187,9
DDD,2013J,831,132,24,7
DDD,2013J,831,129,226,1
DDD,2013J,831,133,209,1
DDD,2013J,831,125,201,1
DDD,2013J,831,131,176,2
DDD,2013J,831,139,25,7
DDD,2013J,831,136,53,8
DDD,2013J,831,124,56,4
DDD,2013J,831,129,49,9
DDD,2013J,831,121,131,1
DDD,2013J,831,133,173,9
DDD,2013J,831,127,104,5
DDD,2013J,831,127,56,6
DDD,2013J,831,123,215,6
DDD,2013J,831,123,91,9
DDD,2013J,831,134,217,3
DDD,2013J,831,130,115,3
DDD,2013J,831,140,146,1
DDD,2013J,831,133,116,7
DDD,2013J,831,131,73,9
DDD,2013J,831,140,128,6
DDD,2013J,831,122,239,4
DDD,2013J,831,126,70,4
DDD,2013J,831,127,76,4
DDD,2013J,831,140,52,2
DDD,2013J,831,130,69,3
DDD,2013J,831,140,154,8
DDD,2013J,831,121,137,2
DDD,2013J,831,129,199,3
DDD,2013J,831,139,55,3
DDD,2013J,831,138,176,5
DDD,2013J,831,128,209,2
DDD,2013J,831,136,37,8
DDD,2013J,831,126,218,8
DDD,2013J,831,138,226,1
DDD,2013J,831,139,169,8
DDD,2013J,831,123,228,6
DDD,2013J,831,132,128,2
DDD,2013J,831,129,130,5
DDD,2013J,831,121,75,5
DDD,2013J,831,125,83,8
AAA,2013J,832,10,122,2
AAA,2013J,832,19,35,2
AAA,2013J,832,20,183,3
AAA,2013J,832,1,28,7
AAA,2013J,832,6,167,7
AAA,2013J,832,9,151,1
AAA,2013J,832,5,227,6
AAA,2013J,832,13,78,9
AAA,2013J,832,16,97,4
AAA,2013J,832,15,59,8
AAA,2013J,832,20,37,3
AAA,2013J,832,3,213,8
AAA,2013J,832,14,80,9
AAA,2013J,832,9,197,1
AAA,2013J,832,15,114,9
AAA,2013J,832,5,148,3
AAA,2013J,832,8,12,7
AAA,2013J,832,4,47,3
AAA,2013J,832,18,93,2
AAA,2013J,832,4,183,3
AAA,2013J,832,2,106,1
AAA,2013J,832,18,236,6
AAA,2013J,832,5,153,4
AAA,2013J,832,10,155,4
AAA,2013J,832,13,158,2
AAA,2013J,832,10,25,8
AAA,2013J,832,15,134,8
AAA,2013J,832,5,70,6
AAA,2013J,832,2,131,2
AAA,2013J,832,19,41,2
AAA,2013J,832,9,18,7
AAA,2013J,832,10,168,2
AAA,2013J,832,20,61,6
AAA,2013J,832,9,31,4
AAA,2013J,832,6,12,1
AAA,2013J,832,13,193,2
AAA,2013J,832,14,102,9
AAA,2013J,832,18,88,1
AAA,2013J,832,14,4,3
AAA,2013J,832,6,146,4
AAA,2013J,832,15,218,4
AAA,2013J,832,20,151,9
AAA,2013J,832,15,42,7
AAA,2013J,832,10,169,7
AAA,2013J,832,16,13,6
AAA,2013J,832,9,45,2
AAA,2013J,832,11,133,1
AAA,2013J,832,11,143,5
AAA,2013J,832,18,32,3
AAA,2013J,832,19,171,2
AAA,2013J,832,11,128,2
AAA,2013J,832,20,181,9
AAA,2013J,832,16,168,5
AAA,2013J,832,5,29,9
AAA,2013J,832,20,206,6
AAA,2013J,832,4,23,7
AAA,2013J,832,8,115,2
AAA,2013J,832,11,82,3
AAA,2013J,832,1,17,7
AAA,2013J,832,14,111,4
AAA,2013J,832,12,83,7
AAA,2013J,832,20,62,1
AAA,2013J,832,4,210,9
AAA,2013J,832,17,36,1
AAA,2013J,832,15,18,2
AAA,2013J,832,9,27,1
AAA,2013J,832,6,4,1
AAA,2013J,832,7,215,9
AAA,2013J,832,18,16,7
AAA,2013J,832,11,161,6
AAA,2013J,832,7,185,8
AAA,2013J,832,14,125,7
AAA,2013J,832,12,133,8
AAA,2013J,832,8,16,1
AAA,2013J,832,4,76,8
AAA,2013J,832,19,238,1
AAA,2013J,832,17,139,8
AAA,2013J,832,2,21,7
AAA,2013J,832,5,239,9
AAA,2013J,832,9,226,3
AAA,2013J,832,6,105,2
AAA,2013J,832,2,95,7
AAA,2013J,832,18,119,4
AAA,2013J,832,13,30,1
EEE,2014B,833,181,124,1
EEE,2014B,833,184,50,7
EEE,2014B,833,199,224,4
EEE,2014B,833,199,199,5
EEE,2014B,833,193,130,4
EEE,2014B,833,198,122,1
EEE,2014B,833,193,186,6
EEE,2014B,833,181,235,5
EEE,2014B,833,189,148,3
EEE,2014B,833,181,48,5
EEE,2014B,833,183,94,2
EEE,2014B,833,183,7,2
EEE,2014B,833,183,187,1
EEE,2014B,833,194,178,7
EEE,2014B,833,185,233,8
EEE,2014B,833,183,103,5
EEE,2014B,833,182,103,4
EEE,2014B,833,186,139,3
EEE,2014B,833,189,145,5
EEE,2014B,833,190,129,9
EEE,2014B,833,197,119,7
EEE,2014B,833,185,122,1
EEE,2014B,833,197,221,7
EEE,2014B,833,186,196,4
EEE,2014B,833,198,108,9
EEE,2014B,833,194,164,8
EEE,2014B,833,194,166,6
EEE,2014B,833,200,176,5
EEE,2014B,833,185,135,8
EEE,2014B,833,186,20,6
EEE,2014B,833,193,88,8
EEE,2014B,833,181,87,8
EEE,2014B,833,191,237,3
EEE,2014B,833,190,121,7
EEE,2014B,833,186,24,6
EEE,2014B,833,188,166,6
EEE,2014B,833,197,168,9
EEE,2014B,833,192,19,3
EEE,2014B,833,184,165,3
EEE,2014B,833,181,36,4
EEE,2014B,833,181,76,8
EEE,2014B,833,187,168,7
EEE,2014B,833,183,185,5
EEE,2014B,833,199,172,1
EEE,2014B,833,184,124,2
EEE,2014B,833,182,91,9
EEE,2014B,833,190,155,5
EEE,2014B,833,182,15,4
EEE,2014B,833,200,239,4
EEE,2014B,833,196,90,7
EEE,2014B,833,188,237,3
EEE,2014B,833,197,115,5
EEE,2014B,833,187,174,9
EEE,2014B,833,182,37,8
EEE,2014B,833,183,238,2
EEE,2014B,833,190,169,2
EEE,2014B,833,196,166,8
EEE,2014B,833,197,202,3
EEE,2014B,833,183,50,2
EEE,2014B,833,188,100,2
EEE,2014B,833,184,225,1
EEE,2014B,833,197,204,1
EEE,2014B,833,195,214,8
EEE,2014B,833,196,178,2
EEE,2014B,833,186,18,1
EEE,2014B,833,196,90,6
EEE,2014B,833,194,23,6
EEE,2014B,833,187,20,7
EEE,2014B,833,200,150,9
EEE,2014B,833,182,49,3
EEE,2014B,833,191,199,9
EEE,2014B,833,184,217,6
EEE,2014B,833,186,143,8
EEE,2014B,833,196,159,9
EEE,2014B,833,189,35,1
EEE,2014B,833,198,21,7
EEE,2014B,833,194,206,2
EEE,2014B,833,195,81,8
EEE,2014B,833,190,119,4
EEE,2014B,833,198,141,8
EEE,2014B,833,185,96,3
EEE,2014B,833,193,39,6
EEE,2014B,833,181,217,7
BBB,2014B,834,71,25,8
BBB,2014B,834,71,169,8
BBB,2014B,834,72,15,1
BBB,2014B,834,64,24,3
BBB,2014B,834,64,145,8
BBB,2014B,834,67,220,4
BBB,2014B,834,64,72,6
BBB,2014B,834,65,31,5
BBB,2014B,834,77,69,4
BBB,2014B,834,63,32,7
BBB,2014B,834,74,138,3
BBB,2014B,834,64,42,3
BBB,2014B,834,70,187,7
BBB,2014B,834,63,187,3
BBB,2014B,834,66,157,8
BBB,2014B,834,70,213,6
BBB,2014B,834,62,13,4
BBB,2014B,834,61,211,8
BBB,2014B,834,67,127,6
BBB,2014B,834,73,159,3
BBB,2014B,834,79,10,5
BBB,2014B,834,71,72,5
BBB,2014B,834,70,14,3
BBB,2014B,834,68,90,6
BBB,2014B,834,77,167,5
BBB,2014B,834,73,23,4
BBB,2014B,834,69,95,8
BBB,2014B,834,76,238,2
BBB,2014B,834,65,93,5
BBB,2014B,834,63,66,5
BBB,2014B,834,70,144,6
BBB,2014B,834,75,16,3
BBB,2014B,834,63,133,6
BBB,2014B,834,77,75,9
BBB,2014B,834,80,178,2
BBB,2014B,834,65,64,6
BBB,2014B,834,68,60,1
BBB,2014B,834,80,111,5
BBB,2014B,834,62,93,1
BBB,2014B,834,61,88,8
BBB,2014B,834,65,71,8
BBB,2014B,834,65,234,6
BBB,2014B,834,68,196,1
BBB,2014B,834,62,136,5
BBB,2014B,834,62,151,2
BBB,2014B,834,61,129,4
BBB,2014B,834,68,26,1
BBB,2014B,834,73,62,9
BBB,2014B,834,63,122,8
BBB,2014B,834,73,50,6
BBB,2014B,834,69,224,5
BBB,2014B,834,79,198,2
BBB,2014B,834,68,122,5
BBB,2014B,834,62,88,9
BBB,2014B,834,80,31,5
BBB,2014B,834,74,144,2
BBB,2014B,834,68,211,1
BBB,2014B,834,77,161,7
BBB,2014B,834,61,138,8
BBB,2014B,834,72,156,9
BBB,2014B,834,66,187,7
BBB,2014B,834,80,118,8
BBB,2014B,834,78,7,4
BBB,2014B,834,79,36,7
BBB,2014B,834,75,147,8
BBB,2014B,834,70,23,3
BBB,2014B,834,74,143,6
BBB,2014B,834,64,196,8
BBB,2014B,834,80,233,5
BBB,2014B,834,70,41,4
BBB,2014B,834,70,121,7
BBB,2014B,834,61,84,6
BBB,2014B,834,65,158,9
BBB,2014B,834,77,12,6
BBB,2014B,834,75,93,2
BBB,2014B,834,66,34,6
BBB,2014B,834,63,52,3
BBB,2014B,834,75,156,3
BBB,2014B,834,67,76,4
BBB,2014B,834,71,104,3
BBB,2014B,834,69,69,3
BBB,2014B,834,77,23,8
BBB,2014B,834,67,103,7
BBB,2014B,834,77,31,2
BBB,2014B,834,79,20,2
BBB,2014B,834,62,36,3
BBB,2014B,834,77,107,2
BBB,2014B,834,65,135,8
BBB,2014B,834,80,56,8
BBB,2014B,834,64,155,3
BBB,2014B,834,78,232,1
BBB,2014B,834,73,46,5
BBB,2014B,834,71,132,3
BBB,2014B,834,74,204,2
BBB,2014B,834,62,103,3
BBB,2014B,834,76,27,6
BBB,2014B,834,67,36,4
BBB,2014B,834,62,90,4
BBB,2014B,834,78,8,8
BBB,2014B,834,79,167,2
BBB,2014B,834,78,195,5
BBB,2014B,834,65,45,1
BBB,2014B,834,77,228,8
BBB,2014B,834,73,22,3
BBB,2014B,834,74,78,7
BBB,2014B,834,73,219,6
EEE,2013J,835,170,190,3
EEE,2013J,835,170,155,4
EEE,2013J,835,161,74,6
EEE,2013J,835,176,128,1
EEE,2013J,835,180,140,6
EEE,2013J,835,170,164,5
EEE,2013J,835,177,197,5
EEE,2013J,835,170,95,6
EEE,2013J,835,163,142,9
EEE,2013J,835,175,161,4
EEE,2013J,835,162,152,4
EEE,2013J,835,179,187,2
EEE,2013J,835,172,8,2
EEE,2013J,835,167,167,7
EEE,2013J,835,164,206,5
EEE,2013J,835,178,152,9
EEE,2013J,835,171,99,3
EEE,2013J,835,179,119,4
EEE,2013J,835,167,145,2
EEE,2013J,835,179,205,5
EEE,2013J,835,174,171,2
EEE,2013J,835,178,164,7
EEE,2013J,835,168,37,4
EEE,2013J,835,164,6,8
EEE,2013J,835,179,190,1
EEE,2013J,835,174,35,4
EEE,2013J,835,163,115,6
EEE,2013J,835,176,185,7
EEE,2013J,835,162,46,5
EEE,2013J,835,179,115,4
EEE,2013J,835,165,100,3
EEE,2013J,835,163,219,3
EEE,2013J,835,168,42,8
EEE,2013J,835,163,218,5
EEE,2013J,835,177,143,6
EEE,2013J,835,176,26,8
EEE,2013J,835,172,9,1
EEE,2013J,835,172,221,4
EEE,2013J,835,174,188,7
EEE,2013J,835,168,185,3
EEE,2013J,835,177,40,7
EEE,2013J,835,167,58,8
EEE,2013J,835,171,64,3
EEE,2013J,835,169,65,4
EEE,2013J,835,178,226,9
EEE,2013J,835,170,90,1
EEE,2013J,835,176,39,4
EEE,2013J,835,178,188,6
EEE,2013J,835,170,85,8
EEE,2013J,835,170,35,2
EEE,2013J,835,164,9,1
EEE,2013J,835,169,227,2
EEE,2013J,835,172,80,7
EEE,2013J,835,163,151,4
EEE,2013J,835,179,76,4
EEE,2013J,835,167,163,7
EEE,2013J,835,168,61,2
EEE,2013J,835,179,53,4
EEE,2013J,835,174,89,8
EEE,2013J,835,168,198,3
EEE,2013J,835,175,125,4
EEE,2013J,835,174,234,4
EEE,2013J,835,167,230,8
EEE,2013J,835,161,61,6
EEE,2013J,835,174,48,5
EEE,2013J,835,176,215,6
EEE,2013J,835,169,77,1
EEE,2013J,835,170,78,9
EEE,2013J,835,174,119,8
EEE,2013J,835,168,28,3
EEE,2013J,835,175,210,3
EEE,2013J,835,172,136,2
EEE,2013J,835,161,78,3
EEE,2013J,835,168,162,1
EEE,2013J,835,177,109,3
EEE,2013J,835,176,6,8
EEE,2013J,835,174,81,4
EEE,2013J,835,173,75,2
EEE,2013J,835,171,75,6
EEE,2013J,835,179,197,8
EEE,2013J,835,162,84,7
EEE,2013J,835,180,75,6
EEE,2013J,835,178,29,3
EEE,2013J,835,177,139,2
EEE,2013J,835,176,18,3
EEE,2013J,835,177,92,3
EEE,2013J,835,167,231,2
EEE,2013J,835,162,152,5
EEE,2013J,835,178,95,8
EEE,2013J,835,165,206,3
EEE,2013J,835,174,237,6
EEE,2013J,835,164,236,7
EEE,2013J,835,176,206,2
EEE,2013J,835,162,69,6
EEE,2013J,835,176,239,9
EEE,2013J,835,166,10,5
EEE,2013J,835,170,28,6
EEE,2013J,835,174,90,5
EEE,2013J,835,178,124,9
EEE,2013J,835,164,135,8
EEE,2013J,835,179,126,8
EEE,2013J,835,165,14,3
EEE,2013J,835,162,213,2
EEE,2013J,835,162,104,7
EEE,2013J,835,164,63,5
EEE,2013J,835,173,176,8
EEE,2013J,835,166,44,6
EEE,2013J,835,180,76,2
EEE,2013J,835,167,27,6
EEE,2013J,835,165,111,1
EEE,2013J,835,166,102,5
EEE,2013J,835,178,212,8
EEE,2013J,835,174,8,5
EEE,2013J,835,176,171,5
EEE,2013J,835,177,66,6
EEE,2013J,835,163,142,6
EEE,2013J,835,175,55,2
EEE,2013J,835,161,213,5
EEE,2013J,835,180,142,5
EEE,2013J,835,170,105,5
EEE,2013J,835,169,208,7
EEE,2013J,835,180,15,5
EEE,2013J,835,174,55,7
EEE,2013J,835,171,27,7
EEE,2013J,835,177,92,1
EEE,2013J,835,174,215,9
EEE,2013J,835,163,52,2
EEE,2013J,835,177,226,5
EEE,2013J,835,162,112,1
EEE,2013J,835,169,129,1
EEE,2013J,835,179,143,2
EEE,2013J,835,173,189,7
EEE,2013J,835,166,159,3
EEE,2013J,835,161,16,9
AAA,2014B,835,39,13,8
AAA,2014B,835,35,187,8
AAA,2014B,835,33,113,3
AAA,2014B,835,28,28,3
AAA,2014B,835,25,129,4
AAA,2014B,835,30,85,6
AAA,2014B,835,25,56,7
AAA,2014B,835,26,170,3
AAA,2014B,835,26,113,3
AAA,2014B,835,40,165,5
AAA,2013J,836,1,35,4
AAA,2013J,836,20,218,3
AAA,2013J,836,16,129,8
AAA,2013J,836,14,171,6
AAA,2013J,836,20,129,6
AAA,2013J,836,11,118,6
AAA,2013J,836,10,155,1
AAA,2013J,836,11,39,3
AAA,2013J,836,1,107,1
AAA,2013J,836,3,160,2
AAA,2013J,836,6,210,4
AAA,2013J,836,9,212,3
AAA,2013J,836,20,59,3
AAA,2013J,836,16,82,2
AAA,2013J,836,15,116,8
AAA,2013J,836,15,204,2
AAA,2013J,836,17,19,3
AAA,2013J,836,15,219,7
AAA,2013J,836,12,167,4
AAA,2013J,836,13,132,6
AAA,2013J,836,10,18,6
AAA,2013J,836,18,168,3
AAA,2013J,836,18,229,5
AAA,2013J,836,2,177,7
AAA,2013J,836,5,151,6
AAA,2013J,836,2,191,9
AAA,2013J,836,1,218,6
AAA,2013J,836,14,170,3
AAA,2013J,836,8,114,2
AAA,2013J,836,9,106,1
AAA,2013J,836,18,164,7
AAA,2013J,836,3,184,3
AAA,2013J,836,18,17,5
AAA,2013J,836,17,203,3
AAA,2013J,836,4,113,3
AAA,2013J,836,18,218,2
AAA,2013J,836,10,144,1
AAA,2013J,836,5,126,2
AAA,2013J,836,4,17,4
AAA,2013J,836,6,71,7
AAA,2013J,836,7,60,3
AAA,2013J,836,1,201,1
AAA,2013J,836,2,183,1
AAA,2013J,836,15,187,2
AAA,2013J,836,19,19,4
AAA,2013J,836,7,150,4
AAA,2013J,836,20,151,5
AAA,2013J,836,5,239,3
AAA,2013J,836,12,71,3
AAA,2013J,836,11,166,7
AAA,2013J,836,2,45,8
AAA,2013J,836,4,8,2
AAA,2013J,836,19,162,7
AAA,2013J,836,3,157,7
AAA,2013J,836,1,160,8
AAA,2013J,836,7,51,3
AAA,2013J,836,12,39,9
AAA,2013J,836,17,43,2
AAA,2013J,836,3,83,5
AAA,2013J,836,5,174,9
AAA,2013J,836,5,180,8
AAA,2013J,836,18,183,1
AAA,2013J,836,8,174,7
AAA,2013J,836,3,138,6
AAA,2013J,836,6,61,3
AAA,2013J,836,17,206,5
AAA,2013J,836,11,32,2
AAA,2013J,836,10,174,6
AAA,2013J,836,3,96,6
AAA,2013J,836,9,89,2
AAA,2013J,836,18,120,3
AAA,2013J,836,8,21,7
AAA,2013J,836,17,225,6
AAA,2013J,836,4,216,2
AAA,2013J,836,13,4,3
AAA,2013J,836,5,18,5
AAA,2013J,836,7,184,6
AAA,2013J,836,3,187,8
AAA,2013J,836,16,195,6
AAA,2013J,836,2,166,5
AAA,2013J,836,18,81,2
AAA,2013J,836,5,180,7
AAA,2013J,836,20,229,6
AAA,2013J,836,10,70,7
AAA,2013J,836,5,127,8
AAA,2013J,836,13,171,3
AAA,2013J,836,5,46,4
AAA,2013J,836,12,71,9
AAA,2013J,836,16,185,5
AAA,2013J,836,2,2,3
AAA,2013J,836,11,214,9
AAA,2013J,836,4,152,2
AAA,2013J,836,10,176,7
AAA,2013J,836,17,75,4
AAA,2013J,836,16,23,2
AAA,2013J,836,7,232,1
AAA,2013J,836,7,123,5
AAA,2013J,836,1,13,6
AAA,2013J,836,15,63,8
AAA,2013J,836,18,237,8
AAA,2013J,836,15,130,7
